ID,RA[hr],Dec[deg],dist[pc],rhm[pc],mass[Msun],age[Myr],[Fe/H],sigma_v0_z[km/s],OpSimID,OpSimRA[deg],OpSimDec[deg]
ESO_520-20,17 43 36.000,-24 43 06.000,2041.0,2.380330975423432,86.0,1412.5375446227554,-0.4974174718196457,0.17279174584970303,1567.0,264.859901,-23.881419
Cl_Ruprecht_136,17 59 18.000,-24 42 36.000,4513.0,3.4505573054587737,14.666666666666664,251.18864315095814,-0.4974174718196457,0.05926707987505609,1541.0,270.911152,-24.889328
Cl_Ruprecht_138,17 59 56.160,-24 39 54.000,1428.0,1.6585775032759895,117.7,532.6521564828548,-0.4974174718196457,0.24216578756666748,1541.0,270.911152,-24.889328
NGC_2448,07 44 08.160,-24 50 13.200,1052.52,2.0410786490351307,175.20277363142299,14.560938597475822,-0.4974174718196457,0.2663379544088589,1500.0,115.964215,-25.698276
[KPS2012]_MWSC_1279,07 36 47.000,-24 39 42.000,2706.0,1.4023655359083786,12.0,582.1032177708721,-0.4974174718196457,0.08409156771421311,1530.0,112.961841,-25.018758
[DBS2003]_11,07 24 14.000,-24 38 00.000,2434.0,1.1624872205556296,20.0,3.9810717055349696,-0.4974174718196457,0.11923763274951725,1550.0,109.571474,-24.589421
[KPS2012]_MWSC_1176,07 19 58.080,-24 32 06.000,2082.133333333333,1.1551330111754399,35.333333333333336,1396.3683610559362,-0.4974174718196457,0.15898961174411125,1550.0,109.571474,-24.589421
ESO_521-38,18 09 22.000,-24 31 48.000,1645.0,2.8600876061289298,50.091227237245,157.65479055963252,-0.4974174718196457,0.12030498107962523,1541.0,270.911152,-24.889328
[KPR2005]_37,07 18 04.000,-24 30 00.000,1585.5,2.7309223594005267,72.29541303569522,404.95634727769,-0.4974174718196457,0.14790850115799173,1550.0,109.571474,-24.589421
[KPS2012]_MWSC_4287,16 42 36.000,-24 27 36.000,2524.0,3.207156305224554,61.0,83.17637711026708,-0.4974174718196457,0.12537105931853135,1549.0,250.428526,-24.589421
[KPS2012]_MWSC_4511,19 41 38.000,-24 27 18.000,3957.0,3.207156305224554,36.0,3162.2776601683795,-0.4974174718196457,0.09631271561416066,1487.0,295.843123,-25.881032
[KPS2012]_MWSC_5309,16 09 40.000,-24 26 24.000,1724.0,3.207156305224554,41.5,1059.2537251772897,-0.4974174718196457,0.10340854471765389,1596.0,242.175383,-23.300657
C_0739-242,07 41 06.960,-24 22 37.200,2251.866666666667,1.1853509085288296,17.875,398.10717055349687,-0.4974174718196457,0.1116328462558858,1500.0,115.964215,-25.698276
ESO_522-5,18 12 47.000,-24 21 00.000,1324.6666666666667,2.638661468880238,126.16666666666669,2111.35510677892,-0.4974174718196457,0.19878010607789406,1525.0,273.966875,-25.294611
C_0652-245,06 54 34.000,-24 19 30.000,986.6,8.343275115864534,1147.5552628956302,9.39537357173965,-0.4974174718196457,0.3371405286030674,1528.0,103.03818,-25.018768
NGC_2482,07 55 08.880,-24 15 46.800,1264.5142857142855,2.0235575620303634,189.50598879968155,269.69707290639593,0.052999999999999985,0.27819295604993877,1597.0,117.824617,-23.300657
[KPS2012]_MWSC_2421,16 31 03.000,-24 16 30.000,4350.0,19.19026522821992,97.0,2511.886431509582,-0.4974174718196457,0.06463054522866139,1529.0,247.038159,-25.018758
C_0724-242,07 26 26.000,-24 11 24.000,2839.0,4.207096607725134,61.5,412.0975190973304,-0.4974174718196457,0.10991039194612084,1530.0,112.961841,-25.018758
NGC_2352,07 13 05.000,-24 01 42.000,3000.0,2.1958091943828557,37.0,595.6621435290109,-0.4974174718196457,0.11800380290750123,1550.0,109.571474,-24.589421
Cl_Berkeley_75,06 49 00.480,-23 59 56.400,7714.2,3.614793307402966,69.2,1333.334876645922,-0.45,0.125777730330978,1528.0,103.03818,-25.018768
Cl_Trumpler_7,07 27 23.760,-23 56 56.400,1579.185714285714,2.211168732698126,110.70906402062228,57.00592206801461,-0.4974174718196457,0.20341036935015322,1530.0,112.961841,-25.018758
[KPS2012]_MWSC_4355,17 30 36.000,-23 56 06.000,1113.0,3.207156305224554,44.5,478.630092322638,-0.4974174718196457,0.10708099140232222,1594.0,261.824604,-23.300657
[KPS2012]_MWSC_1215,07 24 54.000,-23 52 18.000,4192.0,5.591009965529456,60.0,6.3095734448019325,-0.4974174718196457,0.09417224702132816,1655.0,111.341205,-22.267307
NGC_2447,07 44 33.840,-23 51 10.800,1041.1142857142856,2.7717215963509747,348.57534978911247,327.8023688156028,-0.0475,0.3223784287133039,1597.0,117.824617,-23.300657
C_0650-235,06 52 29.000,-23 39 30.000,3969.0,5.000540266199613,20.5,1995.2623149688827,-0.4974174718196457,0.05820508225197678,1528.0,103.03818,-25.018768
Dutra-Cl_Bica_60,17 39 20.000,-23 39 30.000,3054.0,2.9338963185451608,32.0,1584.8931924611109,-0.4974174718196457,0.09493908662237503,1567.0,264.859901,-23.881419
ESO_525-8,19 27 11.000,-23 35 24.000,2257.333333333333,1.568435138844897,31.83333333333333,1059.5954616407403,-0.4974174718196457,0.1295090798526313,1588.0,291.093626,-23.339156
Cl_Ruprecht_139,18 00 59.000,-23 32 06.000,571.5,0.9964176176191112,25.05611671762664,843.7763407264737,-0.4974174718196457,0.14415463938055023,1541.0,270.911152,-24.889328
[KPS2012]_MWSC_1601,08 56 13.000,-23 26 06.000,3047.0,2.2511657286950286,16.5,1584.8931924611109,-0.4974174718196457,0.07782706970313043,1615.0,134.747155,-22.994077
C_0728-232,07 30 39.600,-23 22 58.800,2914.7666666666664,2.0842532165125283,46.625,602.559586074357,-0.4974174718196457,0.13596484231047423,1655.0,111.341205,-22.267307
C_0734-232,07 36 46.080,-23 23 13.200,4579.0,1.6568789912939728,17.125,785.2356346100711,-0.4974174718196457,0.0924192278181049,1625.0,114.699594,-22.717145
NGC_6546,18 07 30.000,-23 19 30.000,920.0,2.88325261187402,108.28777854738188,324.41641956093395,-0.334,0.17617359487397669,1642.0,272.64875,-22.338083
[KPS2012]_MWSC_0860,06 25 05.000,-23 18 36.000,1871.0,2.9338963185451608,20.5,1798.8709151287908,-0.4974174718196457,0.0759883458289333,1568.0,95.140099,-23.881419
[KPS2012]_MWSC_1440,08 10 46.000,-23 18 18.000,1941.0,0.5904696993298436,33.5,683.9116472814308,-0.4974174718196457,0.2165289832323165,1562.0,123.879105,-24.41583
[KPS2012]_MWSC_5311,16 11 37.000,-23 12 54.000,1410.0,3.207156305224554,31.5,1122.0184543019652,-0.4974174718196457,0.09009229595449554,1596.0,242.175383,-23.300657
[KPS2012]_MWSC_2751,17 56 26.000,-23 11 30.000,4340.0,4.280905320141367,37.5,4466.835921509635,-0.4974174718196457,0.08508250415673103,1668.0,269.615316,-21.910382
Cl_Ruprecht_17,07 23 38.000,-23 11 06.000,1263.0,0.8118958365785349,26.5,211.3489039836644,-0.4974174718196457,0.1642348132243676,1655.0,111.341205,-22.267307
[KPR2005]_39,07 33 16.000,-22 57 00.000,1554.5,4.5392358135981725,577.5964693981947,386.8235379935244,-0.4974174718196457,0.32427489964593414,1625.0,114.699594,-22.717145
[KPS2012]_MWSC_5717,19 34 42.000,-22 53 18.000,2097.0,3.207156305224554,12.0,595.6621435290109,-0.4974174718196457,0.055606172286219537,1610.0,294.179858,-23.208171
[FSR2007]_0023,17 57 38.000,-22 51 54.000,2418.0,4.889827197575267,38.0,501.1872336272715,-0.4974174718196457,0.08013781251813788,1668.0,269.615316,-21.910382
ESO_561-5,07 59 19.000,-22 41 24.000,1865.0,1.8821221666138763,30.0,1000.0,-0.4974174718196457,0.11477020666721852,1574.0,120.859862,-23.881354
C_0716-225,07 17 58.320,-22 39 36.000,1935.0666666666666,1.8849679603943559,75.125,398.10717055349687,-0.4974174718196457,0.18148164086091967,1673.0,108.000017,-21.83797
M_21,18 04 08.640,-22 30 18.000,1216.0142857142855,2.0994129845116007,581.1580815035811,6.292337067275327,-0.4974174718196457,0.4782892748604937,1668.0,269.615316,-21.910382
Cl_Ruprecht_39,07 52 19.000,-22 26 48.000,2204.0,0.7934436584744774,12.833333333333336,251.18864315095814,-0.4974174718196457,0.11561232412985906,1597.0,117.824617,-23.300657
[DBS2003]_10,07 35 26.000,-22 23 42.000,2362.0,2.9154441404411027,20.0,3.1622776601683795,-0.4974174718196457,0.07529308233112683,1625.0,114.699594,-22.717145
[KPS2012]_MWSC_5316,16 15 14.000,-22 22 12.000,1390.0,3.207156305224554,37.0,741.3102413009163,-0.4974174718196457,0.09764122962151414,1624.0,245.300406,-22.717145
[DBS2003]_13,08 12 14.000,-22 20 42.000,3558.0,1.420817714012436,16.5,543.2503314924325,-0.4974174718196457,0.097963711740641,1686.0,122.574086,-21.430038
[KPS2012]_MWSC_1377,07 53 40.000,-22 19 24.000,2088.0,2.288070084903144,37.0,272.27013080779153,-0.4974174718196457,0.1156002149573587,1597.0,117.824617,-23.300657
NGC_6469,17 53 06.480,-22 18 00.000,950.55,1.271636073197072,26.269299090433165,434.3087959854222,-0.4974174718196457,0.13065777676712037,1668.0,269.615316,-21.910382
[KPR2005]_93,18 08 10.000,-22 16 48.000,2165.0,2.01128741334228,4558.289156932833,6.583429974490982,-0.4974174718196457,1.368536260567419,1642.0,272.64875,-22.338083
NGC_6583,18 15 50.880,-22 08 34.800,1922.7,0.9891457590133536,33.625,1000.0,0.37,0.1676074971859928,1642.0,272.64875,-22.338083
NGC_6573,18 13 39.000,-22 07 48.000,3032.0,3.207156305224554,9.0,630.9573444801944,-0.4974174718196457,0.04815635780708033,1642.0,272.64875,-22.338083
Teutsch_14a,18 03 29.520,-22 07 12.000,2300.833333333333,1.2017829676090384,29.33333333333333,305.49211132155085,-0.4974174718196457,0.14202347266307774,1668.0,269.615316,-21.910382
[KPS2012]_MWSC_1359,07 51 09.000,-22 06 36.000,2121.0,0.9595132614109958,19.0,1640.589773199539,-0.4974174718196457,0.12792156114219796,1597.0,117.824617,-23.300657
Cl_Bica_4,07 19 07.000,-22 01 12.000,3930.0,1.1624872205556296,29.0,133.3521432163324,-0.4974174718196457,0.14358112321046135,1655.0,111.341205,-22.267307
C_0743-218,07 45 46.800,-21 54 54.000,1786.9333333333334,2.4748009637426653,36.0,645.6542290346562,-0.4974174718196457,0.1096411427215211,1718.0,116.324348,-20.411682
C_0659-218,07 02 07.000,-21 55 00.000,3434.0,2.2142613724869133,33.5,623.7348354824193,-0.4974174718196457,0.11181508613733161,1653.0,104.658778,-22.26731
ESO_589-26,18 02 14.400,-21 55 19.200,2535.433333333333,1.200738743250238,33.0,3.1622776601683795,-0.4974174718196457,0.15070412824378007,1668.0,269.615316,-21.910382
NGC_2367,07 20 07.440,-21 52 01.200,1987.7857142857144,1.4341123249877068,382.50499394914567,14.23688622375674,-0.4974174718196457,0.4694825035609438,1655.0,111.341205,-22.267307
[KPS2012]_MWSC_1233,07 28 03.000,-21 47 24.000,4541.0,4.0225748266845605,98.5,2511.886431509582,-0.4974174718196457,0.14225203588201837,1655.0,111.341205,-22.267307
[BDS2003]_111,18 02 05.000,-21 46 30.000,1763.0,2.601757112672123,14.5,3.9810717055349696,-0.4974174718196457,0.06786456457846617,1668.0,269.615316,-21.910382
[BDS2003]_3,18 06 20.000,-21 37 12.000,1515.0,0.572017521225786,6.5,179.8870915128791,-0.4974174718196457,0.09690461347242396,1642.0,272.64875,-22.338083
NGC_6568,18 12 46.080,-21 36 43.200,951.68,2.0815970290312027,140.61872596432354,445.8715182379385,-0.4974174718196457,0.23627386785443863,1642.0,272.64875,-22.338083
C_0723-214,07 25 55.200,-21 50 38.400,1669.0666666666666,1.7673387250695822,30.625,100.0,-0.4974174718196457,0.11966595002295362,1655.0,111.341205,-22.267307
[KPS2012]_MWSC_1462,08 15 58.000,-21 26 06.000,1935.0,0.9964176176191112,10.5,1584.8931924611109,-0.4974174718196457,0.0933182083064265,1686.0,122.574086,-21.430038
[KPS2012]_MWSC_5279,15 11 37.000,-21 25 42.000,2066.0,3.207156305224554,22.0,1258.9254117941662,-0.4974174718196457,0.07529111319800855,1638.0,228.309643,-22.701863
Cl_VDB_113,18 08 42.000,-21 24 18.000,2763.0,5.757079568465973,19104.279173191535,109.54380989886506,-0.358,1.6559859705450823,1642.0,272.64875,-22.338083
[FSR2007]_0031,18 06 29.000,-21 22 48.000,1468.0,2.9523484966492184,19.5,354.81338923357606,-0.4974174718196457,0.07387983835417776,1642.0,272.64875,-22.338083
ESO_570-12,11 12 11.000,-21 20 24.000,1268.0,1.1255828643475143,10.0,5011.872336272714,-0.4974174718196457,0.08568478368911017,1690.0,168.505777,-20.916992
NGC_2455,07 49 08.160,-21 17 52.800,2171.5333333333333,1.9653523519297031,49.625,524.8074602497734,-0.4974174718196457,0.14445164423702717,1718.0,116.324348,-20.411682
[KPS2012]_MWSC_1219,07 26 06.000,-21 12 18.000,1607.0,3.3029398806263126,50.0,501.1872336272715,-0.4974174718196457,0.1118477131457986,1655.0,111.341205,-22.267307
[KPR2005]_36,07 14 30.000,-21 07 24.000,781.5,2.2696179067990863,49.74970150375122,189.92401870751863,-0.4974174718196457,0.13458953917927843,1673.0,108.000017,-21.83797
ESO_592-4,18 52 28.000,-21 05 06.000,1735.0,2.1035483038625675,27.33333333333333,1258.9254117941662,-0.4974174718196457,0.10362451129063112,1711.0,283.408755,-20.53533
NGC_2384,07 25 08.000,-21 01 12.000,2082.6666666666665,15.773535968123213,145.43476079098718,9.67457729554992,-0.4974174718196457,0.08728950312357903,1655.0,111.341205,-22.267307
NGC_2383,07 24 41.760,-20 56 56.400,1923.5,1.0555080904127672,56.3706203492635,289.67186705843073,-0.4974174718196457,0.21008162350163145,1655.0,111.341205,-22.267307
[KPS2012]_MWSC_4289,16 46 05.000,-20 56 24.000,2183.0,3.207156305224554,50.5,2113.4890398366433,-0.4974174718196457,0.11407174022459099,1672.0,251.999983,-21.83797
C_0701-207,07 03 05.520,-20 49 12.000,9784.66,3.7723100716219835,45.5,1046.3989961403768,-0.3733333333333333,0.09983767251676572,1772.0,106.304143,-19.534534
ESO_559-13,07 28 42.240,-20 48 25.200,2047.7333333333331,1.6199738219103044,21.83333333333333,803.526122185616,-0.4974174718196457,0.10553547409832927,1750.0,113.010351,-19.98603
C_0705-207,07 07 22.000,-20 47 42.000,1958.0,0.5904696993298436,18.0,630.9573444801944,-0.4974174718196457,0.15871935341116702,1772.0,106.304143,-19.534534
